,name,status
25758,عضلي سهيل وقية,0.0
5898,سميحة عبدالصمد رحال,1.0
18396,بازعة نذير ءعيدة,0.0
8071,عائذة عبدالحميد عبودة,1.0
1772,دلال تمام مغوار,1.0
29568,اأبراء أحلؤم ميسون,0.0
18789,نعنة منعل إيهاب,0.0
25053,جام سبيإة هناء,0.0
16627,إدرحس محدوب ساهدة,0.0
25241,رفاحي منال غقثة,0.0
8722,نجد باهر جبران,1.0
20577,شبل رهيف حسو,0.0
29775,أقبر ؤبرة مسى,0.0
29102,مزةحم نصرت فيض,0.0
30623,رزيع دانأ بديع,0.0
19239,غنى معطية مقتدي,0.0
5153,حفصة خلف ساجد,1.0
10733,كريمة مرشد نواس,1.0
24211,أشجع ضسعد منعم,0.0
20854,أفنان شغكرة حسون,0.0
11727,سرور رديف فهد,1.0
14131,عزيزة حافظ عازم,1.0
24240,فاصوق مىلحة رجوى,0.0
25399,شوقي درآام ناهل,0.0
4666,شموخ حنظلة معاد,1.0
24757,أنيسؤ رهيفة سرئج,0.0
22939,أسيب مطبق عتاب,0.0
30395,رشوان سييرة شيلاء,0.0
1284,ردينة منتظر عبدالمطلب,1.0
21962,هصجر كرم زادد,0.0
17488,الجوهرر رؤيع عباج,0.0
16642,سداء أمجد وسام,0.0
1482,راحيل فاتح سويد,1.0
16514,منير أصيل سويا,0.0
10287,فكري عشير مرزوق,1.0
18588,مجيب ولأفة قتيبة,0.0
18879,علاء نشوق رغال,0.0
18357,زريفة فادي عزذ,0.0
13850,عبدالنور باسط صمصام,1.0
17438,فاروق غزوان واني,0.0
7634,عبيد حسين أدغم,1.0
29262,مفتاح مرهىة فهيبة,0.0
31005,عبدالجليل فاتح أبدالجليل,0.0
6154,غلام علاء الدين معطي,1.0
29163,رحمة أبط بكر جرير,0.0
5151,فائقة مصلح أوس,1.0
6471,حسناء كنان صلاح,1.0
3736,راقية بديع محبوب,1.0
17905,ظهلة مرام عبدالعزيز,0.0
16791,مئاع مبقرك ماجد,0.0
23226,ضراق عروة حزم,0.0
2496,راغبة أمية محبوب,1.0
6258,سالي نعمت شمر,1.0
8152,زكية أمجد صقر,1.0
24326,فريدة جميلة تمي,0.0
10252,عبدالجبار عزب شيبان,1.0
17997,مابك باسق سكيني,0.0
11282,آلاء فراس رشوان,1.0
3317,علوان فضيل أسلم,1.0
12489,رقية فاضل مدرك,1.0
8814,ميثاء بهجت شوكت,1.0
19211,أسد أهيم جريفة,0.0
25265,أسامج عبدالخالق بكر,0.0
27433,ةيان ثائر رشوأن,0.0
8823,أجيد يعقوب قائد,1.0
14468,بانة تيم نصر,1.0
23759,فلزح ذياب شكرية,0.0
15832,أويس ازدهار آنيرة,0.0
30471,مرةوق عمار أماري,0.0
21632,روز رهجح نادية,0.0
2228,مريم رشيد مطاع,1.0
19262,مرحب ناهد معين الديو,0.0
25472,شروق عديل صباد,0.0
26910,ميرا غلا مىمود,0.0
15715,عبداللطيف عبدالواحد فخلاص,0.0
1827,رضوى سيار مرشدي,1.0
6851,رنيم مقرن رئيف,1.0
26588,طيضي ابتهال مطيعة,0.0
28469,نجدت صزيح مبروكة,0.0
6699,هبيرة مناع العابدين,1.0
20129,ملهم قمح هروت,0.0
28859,كجان رافد خزامى,0.0
24144,مجيدغ مناير إدم,0.0
5183,عبلة شيبان ماجد,1.0
3058,إسعاد معمر صدام,1.0
14208,كاسر عبدالجليل بسيم,1.0
18324,عبدو ازدهار بهصجة,0.0
3734,أشقر حواس عز,1.0
6347,نجيبة ورد حنبل,1.0
4798,هزاع وليد مأمون,1.0
24039,رشيقة عقطف انتصار,0.0
5380,ناهل داود عباد,1.0
21436,نؤيحة ميثاء غكام,0.0
15313,حمزة نورس أشرف,1.0
27115,رحيي آية كاظم,0.0
21682,سيف عرود ميلاد,0.0
24808,مرهي هىى رضا,0.0
25345,مشعل فتس أبو بكر,0.0
4691,فتحي نوار أسعد,1.0
17515,شديد جأزم حصيف,0.0
18784,أحيى جرير مقتظي,0.0
18097,أيوب شاني مطلق,0.0
30633,مجذدة عابد عددالنور,0.0
8345,بدرية أمجد شماخ,1.0
790,ازدهار سعدون سمعان,1.0
19081,موهبة غلا دليم,0.0
7309,بهجت جندل عوف,1.0
14566,عبدالشكور أسعد سلام,1.0
26856,ميغر عأار رارقة,0.0
16515,غجيبة حند آمنة,0.0
14776,منيرة حواس عويس,1.0
1456,ريما فالح حمزة,1.0
26869,غأزي مغرار توليب,0.0
6700,زهراء مديد شافي,1.0
6986,ظبية نائل سمعان,1.0
10612,عبدي مبارك زهير,1.0
434,عذبة محجن يحيى,1.0
19144,ىغيم منى تعيد,0.0
6287,براء شاهر ملهم,1.0
21049,ثائب مناصث عتيف,0.0
19727,مهاب نورا بآرى,0.0
11458,ناشر قابس يزيد,1.0
7189,أثيل سرمد صديق,1.0
12723,عائذة خليوي أسعد,1.0
634,رمزية عزيز منان,1.0
15367,قطامي جرجس ذبيان,1.0
19415,سءيم حمزة سليم,0.0
12217,هجرس عادل حميد,1.0
6937,نجم الدين حمدون أجيد,1.0
20832,سامية عميئ عبدالعظيم,0.0
10014,حنظلة صادح أويس,1.0
20308,محرم حورىة ريماس,0.0
22663,حامد إسلام يطرس,0.0
28970,شتهانة نضال زغلثل,0.0
5747,عبدالحليم سعدون عويس,1.0
25210,منظذ حافظ حسن,0.0
20290,لذة رافقة ورغ,0.0
13614,رافي العابدين عائد,1.0
6530,عبدالمنعم رضا أشهب,1.0
8829,دهيم تائب عكلة,1.0
540,خازن زبير رابح,1.0
3062,ريناد لبيد سبع,1.0
3069,ديم صاعد ساجع,1.0
24750,مغيآة أسإر صفست,0.0
8216,كاملة معصوم ربحي,1.0
8287,تمام عاطف عيد,1.0
1196,هاشم وحيد يحيى,1.0
14280,رنا رزين يحيى,1.0
23571,اهير خلف مهيوخ,0.0
4247,ود أعسر حماد,1.0
30629,سميحة سارة ءارزة,0.0
18302,تعب لولوة فرحان,0.0
28813,توليب خطاإ غؤام,0.0
2480,حمد منيب نوفل,1.0
6439,عبدالكريم دهيم سمعان,1.0
12833,زهير عبدالحي عبده,1.0
22988,وتين مغيرآ فهيد,0.0
341,نبال زايد جلال,1.0
13531,نذير بهاء عبيدة,1.0
11037,صدام عماد كليب,1.0
1937,ربيع رأفت علاء الدين,1.0
9972,رضوان احمد علي,1.0
21358,أمنية مأينة مزن,0.0
9944,ربى بادي غافر,1.0
4906,مقبلة سامح معين,1.0
8094,جود فيض شماخ,1.0
16382,شاهدة ضياء قإم,0.0
19998,حكيفة حياة لطفية,0.0
8418,راتبة مجير رائد,1.0
18899,قأسم رائد نضير,0.0
28356,أشمى عزة أثؤر,0.0
28017,شكري فترن باسقة,0.0
30378,رغتب فريدة فرج,0.0
29405,حصة آثال أديب,0.0
1763,رمزي عز غفار,1.0
6363,فردوس منصور عادل,1.0
31151,غازم ةيماء عصمت,0.0
22542,ثاوود عطدربه معصومة,0.0
11668,بهيجة أهيم تمام,1.0
30351,أعجوان هانئ ضرنم,0.0
21977,سيي عبدالرشيد صباك,0.0
17597,سعد ئانئ بزرس,0.0
22284,وائل جود مهجد,0.0
15319,شيهانة زهير عبدالحميد,1.0
8833,رجاء عوني نشأت,1.0
11533,صائنة برد وارف,1.0
21181,صغئن عكلة عبدالمنعم,0.0
25182,جنفر طبداللطيف كندة,0.0
24428,حةمت ريناد أزهش,0.0
27060,زناء لقزت حارث,0.0
4739,ذعار عبدالفتاح صبيح,1.0
14210,عفيف جابر مكتوم,1.0
17017,شهبة عابدة خمير,0.0
24255,عبدالله حيا شريح,0.0
8007,رفعت أخضر سعدون,1.0
14897,رضوة كرم عبدالخالق,1.0
1089,رغد الطباخ دغيم,1.0
1085,بثينة عثمان شريح,1.0
28986,عبمربه عاتكة سمعون,0.0
18294,عثاري فنن مي,0.0
8301,ناصف مناحي سمير,1.0
7765,مروى طموح مخلص,1.0
13058,كريمة ضاوي عبدالحفيظ,1.0
5287,فلوح فريج ربحي,1.0
28162,فائز سمذع غانم,0.0
12325,لمى عمير دريد,1.0
11261,فريدة ضاوي حماد,1.0
12483,عبدالحميد مهند عمران,1.0
17318,عميد حفص معتصض,0.0
18694,ظافةة مزينة كرم,0.0
4564,مدثر وفيق ناهي,1.0
5194,إسحاق أنور عبدالله,1.0
28399,اهاني مهيوب نسيب,0.0
1316,نجلاء أصيل عائد,1.0
19224,شادي أميمة شمير,0.0
29637,شاشخ لؤي نوار,0.0
26876,العنود صهيب مشاوع,0.0
31548,راغبة ساهرة أفد,0.0
18906,سعيدة لريفة ءلومه,0.0
14573,راغبة شجاع عبدالجميل,1.0
13158,غادة عباس خالد,1.0
19760,ظائل رامز ربيح,0.0
27009,قنتت عباس بازعة,0.0
19184,رفيدة مشعل ناشئط,0.0
3041,كاتيا يحيى عبدالجبار,1.0
27606,انتصار لبانة تميث,0.0
2101,جودة مشتاق مهدي,1.0
25611,قصي فتوح أشآم,0.0
9205,رفيف ساهر إمام,1.0
7708,عبلة عبدالصمد أشهم,1.0
14645,عازم سهل بهاء,1.0
18276,لجينة تهاني إموخ,0.0
31510,فبيحة غوث قدام,0.0
9778,أزهار نذير نزار,1.0
30077,زحيدة مسيب بتول,0.0
1563,ناهية هاجد سامي,1.0
30720,أوض أماني مضاوي,0.0
2183,عبدالحق مغيرة محرم,1.0
26433,إيماه ريفان فخرية,0.0
26407,لؤلؤة غريد آاهر,0.0
26418,عبدالظاهر رغئ حجر,0.0
13082,مدرك لقمان طلال,1.0
24128,صباح بكصي يسرى,0.0
6214,مصلحة فتحي وهاب,1.0
15488,مطيعة عبدالحي كرم,1.0
26861,عامد ياسر شيلاء,0.0
6467,ظفير سلامه عباس,1.0
26414,غئاء سلمى سرصر,0.0
21619,ناصيف رابح كرسي,0.0
14557,صابر عبدالعظيم ذباح,1.0
7052,معصوم عبادة نشأت,1.0
25054,عايدة موببة جزى,0.0
22359,رسول فادية مصيب,0.0
3335,عدي فاتح سمير,1.0
30126,أمنية بائرة دانا,0.0
262,نائل ممدوح هاجد,1.0
29913,قتودة عصام عائذة,0.0
15692,عطاء وسيمة سإة,0.0
14219,جبرة عبدالجميل خزعل,1.0
8909,معروف عمير عمارة,1.0
19459,سامية عبدالقدوس حناه,0.0
29717,صاىي نوفل قضال,0.0
11527,رصين نزيه سلام,1.0
660,نهلة قثم فطين,1.0
31377,عبدالمجيد ظاحرة نبال,0.0
27152,جصعة سيد غالب,0.0
10535,هائل عبدالشكور ضيغم,1.0
29393,وهبة محمف محجن,0.0
13189,اجتهاد هادي فرناس,1.0
17284,نبيل بىسل غزوان,0.0
26450,حاسل مرتعى تيم,0.0
12176,انشراف نضير هاجد,1.0
28225,بازعة رىيق عراب,0.0
24434,معصوم غخري ضيغم,0.0
7378,أفراح صاعد أغيد,1.0
1680,عليان كعب زاهي,1.0
9368,قطب محسن كنعان,1.0
31386,بائقة سججد راجغ,0.0
3781,ميمونة شفيع رؤوف,1.0
24780,معتضد غلث لطفية,0.0
6489,كيان خليل جنادة,1.0
8472,منصف سعيد فخري,1.0
5324,فهيم القاضي مشعل,1.0
19261,افتكار ثنيان نكى,0.0
6674,افتخار عشير جاسم,1.0
22326,نذير كليب طاكح,0.0
20685,سعاد نحف وردة,0.0
26642,ضراش أنمار ميثاء,0.0
26842,حمداؤ سامي ئابرة,0.0
8309,نافع كليم قثم,1.0
15212,بارع ثنيان عبدالباقي,1.0
203,حزام ناهي أبان,1.0
7740,لمياء كامل حارث,1.0
31115,وريح أشهب مروة,0.0
10784,كفى يزيد مارسيل,1.0
21991,سامظ مرداس أسيل,0.0
25742,أيوب مءزوق ذبيان,0.0
8628,حصة بولا منيب,1.0
15762,ناجدة هزت ثنسام,0.0
15799,غادة نادرة إارا,0.0
25186,طلال انور ديما,0.0
20221,عفان شانا غاهة,0.0
3987,هنادي شمس الدين ماهر,1.0
3518,إسراء فرج عبدالنور,1.0
15013,عقبة مطلب هجرس,1.0
1154,تيسير علوان عبدالفتاح,1.0
21311,جسلم حسن ئنوت,0.0
27183,رزن امخضر عبدالعفيظ,0.0
6747,انبهاج فوزي جعفر,1.0
9049,نعمة حنظلة شوكت,1.0
13081,دانة وليف رزق,1.0
28826,ميادة صاعد إعزاع,0.0
9920,رواء زكريا أخطب,1.0
31503,لوزت صجب سدةن,0.0
783,فؤاد ذياب بشير,1.0
31424,عامة ميثم غلاب,0.0
7018,رائد محمود أخضر,1.0
25605,عنتر ماري عبدربه,0.0
23091,مطيق الإبيب محرم,0.0
15154,أمان راغب منقذ,1.0
27781,شههر نغظم حائد,0.0
6309,ناهية جميل عبدالكريم,1.0
27532,أنور دريد ريماه,0.0
12275,هناء مهدي وسام,1.0
2196,مرام كرم مطلق,1.0
1586,سارة لمعي فيصل,1.0
1274,فاطمة مسعود سعدون,1.0
17704,عبدالعويم نذير عبدالجبار,0.0
14336,إيثار معتصم حصيف,1.0
6643,مرام عبدالحليم عدنان,1.0
19220,فرعج نشمي مدركة,0.0
14062,موزة يزيد خازن,1.0
18252,عزيزة داوود مثوب,0.0
31514,إكليى شذى لباب,0.0
22614,عبدالهادي تاجد بؤاير,0.0
7973,تيسير سلمان مهدي,1.0
23805,مشاري وفاء ظجية,0.0
3182,ذعار مصطفى طلعت,1.0
31189,جلال عوار عبلة,0.0
1921,مخلف أدعج أسامة,1.0
21261,شاهدة أمينة خطاخ,0.0
31034,كاتم أبرن إخلاص,0.0
16605,ماجي طامتة زاهية,0.0
14726,اعتدال الطباخ ناشر,1.0
12368,ناصحة غفار عبدالرب,1.0
4252,آلاء رشاد مهيب,1.0
7596,نبيهة قداح كليم,1.0
18853,شهد زهرة مورف,0.0
16248,ثنيان روان سازعة,0.0
1873,مغيرة كرم تليد,1.0
30542,رأفن مروة جميل,0.0
22399,قطاؤي مين كاجر,0.0
23092,ثوبث أصيل سها,0.0
28849,يسرا سلامل عياد,0.0
16938,خليوي أمال اطع,0.0
15198,أزهار عطاء نجدت,1.0
21743,أشيم عيضج نصر,0.0
3223,نصر نزار حمدان,1.0
27524,نخرا زين أريج,0.0
26918,عزة شيبح بارع,0.0
24532,جهاد مبخوت كهلان,0.0
25910,تميم خءيفة عها,0.0
5452,داني قدامة منان,1.0
16611,جعسر سعدون القاضذ,0.0
20047,ضمام عبدالرؤوف عبدالجميل,0.0
2021,عبادة ضيغم فرحان,1.0
6082,شكري سعيد غافر,1.0
24782,منار تيمغء عراب,0.0
11594,عمير كمال موفق,1.0
25666,عزيز عياش راإي,0.0
20447,ئينا الحبيب رءيف,0.0
8495,عهود عائض سعد,1.0
1281,رجيحة معتضد عبدالجليل,1.0
20909,قبب يارا منتظر,0.0
21086,ربى درغام مناصؤ,0.0
11678,شجون منقذ ناصر,1.0
11950,عبادة مهند ناجي,1.0
10508,رشيقة صادر جعفر,1.0
20763,محمد رغيض عزيز,0.0
8768,فضل زاهي سلام,1.0
11806,الجوهرة حنبل حواس,1.0
11191,أفراح كميت ريان,1.0
19025,احمد نزار زكريص,0.0
5219,قصي طموح هبيرة,1.0
6119,راضي عمارة دهيم,1.0
17572,عكرمة مروان إصلكح,0.0
23053,لرام ثريب كؤيت,0.0
29243,آيهان هدى مسيب,0.0
14020,منذر كريم زاهي,1.0
20513,حارب فضيه مضدي,0.0
9121,سونيا عازم منصور,1.0
28127,ئراح جوى غآون,0.0
19177,كهف مخلص فظح,0.0
25652,بيان خضر عبدشلشكور,0.0
22144,عدنان رشيقة أفوار,0.0
13115,هيفاء فليح ريان,1.0
22134,فؤاد عاد ميار,0.0
23815,أمنة عبدالفتاح سارة,0.0
17083,غصلن مناحي جقاب,0.0
16866,هاجر سطراء مشاري,0.0
17955,جفى ضاليا ريماس,0.0
6617,بارح هجرس مرحب,1.0
31376,روؤ ميا ثابت,0.0
23956,زينة عبدالرؤوف ئورة,0.0
21364,عبدالعليم ساهد فلوث,0.0
9684,فطين أحنف معاد,1.0
9591,ركين فيض جساس,1.0
28039,سامر عبدالواحد عاثدة,0.0
30796,زينة مضووي رخاء,0.0
28403,لمعي عبفالملك شيبة,0.0
9005,بادرة عبدالباسط سلومه,1.0
24633,أدعف معن فطدن,0.0
19686,معمر رصين عزي,0.0
28495,ةحر مدحة عبدالجبار,0.0
20415,أبغن أم كلثوم ناجحة,0.0
15209,قسام داود أغيد,1.0
13037,مروة فتيح ربيح,1.0
1532,وجدان عبيد شمر,1.0
11906,انشراح معاد مسفر,1.0
21803,مسلمة انسجاإ خليىي,0.0
2759,أغاريد صديق حسين,1.0
8055,مريم عبادة خضر,1.0
10566,مطلق ساهد فياض,1.0
6593,عفيف لطفي خميس,1.0
3258,مكتوم نوح سامح,1.0
22010,شجري أرغد دثيم,0.0
27059,خةيس أىيج صائنة,0.0
2752,ميسون دعيج ميلاد,1.0
29456,مي تماآي زأمون,0.0
23200,أكثم نزيه مآاب,0.0
15959,ناهي يما مها,0.0
20496,خملة منذر هجرس,0.0
19586,فوزث مقبل نهيان,0.0
